hierarchy,unit,base_model,horizon,fold,method,threshold,threshold_value,n_paired,eval_days,y_min,y_max,yhat_min,yhat_max,coherence_error,false_alarms_per_day,npz_path,tp,fp,fn,tn,n_actual_peaks,n_predicted_peaks,precision,precision_valid,recall,recall_valid,f1,f1_valid,specificity,false_positive_rate,high_load_mae,low_load_mae,peak_magnitude_mae,signed_peak_bias,max_underprediction,max_overprediction,predicted_actual_peak_ratio,invalid_reason
memory_um,memory_bytes,persistence,1,1,bottom_up,q90,121059018342.4,8276,4.050370761759259,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,87.89318828811936,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,2096,356,355,5469,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388841201716738,0.06111587982832618,2119201001.9616482,307320565.14472103,2119201001.9616482,-196233205.1374949,-55325573120.0,33695375360.0,0.9992707965537917,
memory_um,memory_bytes,persistence,1,1,bottom_up,q95,127221156659.19992,8276,4.050370761759259,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,27.15800761711553,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,288,110,110,7768,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.986037065244986,0.013962934755013963,9191664480.482412,422191099.84056866,9191664480.482412,-2666254058.1306534,-55325573120.0,33695375360.0,0.9836755794148935,
memory_um,memory_bytes,persistence,1,1,wls,q90,121059018342.4,8276,4.050370761759259,115408904192.0,176082169856.0,115408904191.94476,176082169855.94855,0.0,87.89318828811936,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,2096,356,355,5469,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388841201716738,0.06111587982832618,2119201001.9663677,307320565.1430097,2119201001.9663677,-196233205.18901774,-55325573120.05301,33695375359.948547,0.9992707965533754,
memory_um,memory_bytes,persistence,1,1,wls,q95,127221156659.19992,8276,4.050370761759259,115408904192.0,176082169856.0,115408904191.94476,176082169855.94855,0.0,27.15800761711553,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,288,110,110,7768,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.986037065244986,0.013962934755013963,9191664480.485634,422191099.8406089,9191664480.485634,-2666254058.182486,-55325573120.05301,33695375359.948547,0.9836755794145103,
memory_um,memory_bytes,persistence,1,1,mint,q90,121059018342.4,8276,4.050370761759259,115408904192.0,176082169856.0,115408904192.20094,176082169856.2014,0.0,87.89318828811936,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,2096,356,355,5469,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388841201716738,0.06111587982832618,2119201001.9436538,307320565.1516075,2119201001.9436538,-196233204.9360667,-55325573119.7986,33695375360.201385,0.9992707965554185,
memory_um,memory_bytes,persistence,1,1,mint,q95,127221156659.19992,8276,4.050370761759259,115408904192.0,176082169856.0,115408904192.20094,176082169856.2014,0.0,27.15800761711553,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h1__persistence__s0.npz,288,110,110,7768,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.986037065244986,0.013962934755013963,9191664480.470276,422191099.8406753,9191664480.470276,-2666254057.929225,-55325573119.7986,33695375360.201385,0.9836755794163828,
memory_um,memory_bytes,persistence,1,2,independent,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,50.34750891302927,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,484,204,204,7387,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731260703464629,0.026873929653537083,7580146247.44186,449766566.3274931,7580146247.44186,-1754711421.0232558,-59590508544.0,40638287872.0,0.9895182518151237,
memory_um,memory_bytes,persistence,1,2,independent,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,30.10978474210574,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,223,122,122,7812,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846231409125283,0.01537685908747164,11236939283.292753,599013684.2067053,11236939283.292753,-4259731105.7623186,-59590508544.0,40638287872.0,0.9730095683217326,
memory_um,memory_bytes,persistence,1,2,bottom_up,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,50.34750891302927,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,484,204,204,7387,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731260703464629,0.026873929653537083,7580146247.44186,449766566.3274931,7580146247.44186,-1754711421.0232558,-59590508544.0,40638287872.0,0.9895182518151237,
memory_um,memory_bytes,persistence,1,2,bottom_up,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,30.10978474210574,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,223,122,122,7812,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846231409125283,0.01537685908747164,11236939283.292753,599013684.2067053,11236939283.292753,-4259731105.7623186,-59590508544.0,40638287872.0,0.9730095683217326,
memory_um,memory_bytes,persistence,1,2,wls,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,117320785919.94315,179990249471.94263,0.0,50.34750891302927,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,484,204,204,7387,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731260703464629,0.026873929653537083,7580146247.446283,449766566.3258069,7580146247.446283,-1754711421.0800433,-59590508544.05704,40638287871.94263,0.9895182518146916,
memory_um,memory_bytes,persistence,1,2,wls,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,117320785919.94315,179990249471.94263,0.0,30.10978474210574,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,223,122,122,7812,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846231409125283,0.01537685908747164,11236939283.300459,599013684.2051407,11236939283.300459,-4259731105.819115,-59590508544.05704,40638287871.94263,0.9730095683213191,
memory_um,memory_bytes,persistence,1,2,mint,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.18967,179990249472.1899,0.0,50.34750891302927,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,484,204,204,7387,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731260703464629,0.026873929653537083,7580146247.42699,449766566.33298504,7580146247.42699,-1754711420.833246,-59590508543.81044,40638287872.18991,0.9895182518165702,
memory_um,memory_bytes,persistence,1,2,mint,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,117320785920.18967,179990249472.1899,0.0,30.10978474210574,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__persistence__s0.npz,223,122,122,7812,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846231409125283,0.01537685908747164,11236939283.26693,599013684.2117931,11236939283.26693,-4259731105.572276,-59590508543.81044,40638287872.18991,0.9730095683231155,
memory_um,memory_bytes,persistence,8,0,independent,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,13.096298953462718,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,6595,53,54,1567,6649,6648,0.9920276774969916,True,0.9918784779666115,True,0.9919530721215313,True,0.967283950617284,0.03271604938271605,1545696208.4114904,248556359.4271605,1545696208.4114904,-12670768.089035945,-57811083264.0,42141171712.0,1.0005132909961607,
memory_um,memory_bytes,persistence,8,0,independent,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,43.983796485214405,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,644,178,179,7268,823,822,0.7834549878345499,True,0.7825030376670717,True,0.7829787234042555,True,0.9760945474080043,0.023905452591995703,8512037983.80559,493498271.7335482,8512037983.80559,-1894953169.0303767,-57811083264.0,42141171712.0,0.9893412406649563,
memory_um,memory_bytes,persistence,8,0,bottom_up,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,13.096298953462718,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,6595,53,54,1567,6649,6648,0.9920276774969916,True,0.9918784779666115,True,0.9919530721215313,True,0.967283950617284,0.03271604938271605,1545696208.4114904,248556359.4271605,1545696208.4114904,-12670768.089035945,-57811083264.0,42141171712.0,1.0005132909961607,
memory_um,memory_bytes,persistence,8,0,bottom_up,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,43.983796485214405,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,644,178,179,7268,823,822,0.7834549878345499,True,0.7825030376670717,True,0.7829787234042555,True,0.9760945474080043,0.023905452591995703,8512037983.80559,493498271.7335482,8512037983.80559,-1894953169.0303767,-57811083264.0,42141171712.0,0.9893412406649563,
memory_um,memory_bytes,persistence,8,0,wls,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115448389631.96776,178617548799.967,0.0,13.096298953462718,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,6595,53,54,1567,6649,6648,0.9920276774969916,True,0.9918784779666115,True,0.9919530721215313,True,0.967283950617284,0.03271604938271605,1545696208.4110208,248556359.42709225,1545696208.4110208,-12670768.12183293,-57811083264.032776,42141171711.96701,1.0005132909958914,
memory_um,memory_bytes,persistence,8,0,wls,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115448389631.96776,178617548799.967,0.0,43.983796485214405,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,644,178,179,7268,823,822,0.7834549878345499,True,0.7825030376670717,True,0.7829787234042555,True,0.9760945474080043,0.023905452591995703,8512037983.80552,493498271.7331216,8512037983.80552,-1894953169.0632179,-57811083264.032776,42141171711.96701,0.9893412406647117,
memory_um,memory_bytes,persistence,8,0,mint,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115448389631.97382,178617548799.9733,0.0,13.096298953462718,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,6595,53,54,1567,6649,6648,0.9920276774969916,True,0.9918784779666115,True,0.9919530721215313,True,0.967283950617284,0.03271604938271605,1545696208.411122,248556359.42711756,1545696208.411122,-12670768.115431204,-57811083264.0264,42141171711.9733,1.000513290995944,
memory_um,memory_bytes,persistence,8,0,mint,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115448389631.97382,178617548799.9733,0.0,43.983796485214405,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__persistence__s0.npz,644,178,179,7268,823,822,0.7834549878345499,True,0.7825030376670717,True,0.7829787234042555,True,0.9760945474080043,0.023905452591995703,8512037983.805523,493498271.7332176,8512037983.805523,-1894953169.0568328,-57811083264.0264,42141171711.9733,0.9893412406647594,
memory_um,memory_bytes,persistence,8,1,independent,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,87.96759297042881,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,2096,356,355,5462,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388105878308697,0.061189412169130285,2119201001.9616482,307446387.9876246,2119201001.9616482,-196233205.1374949,-55325573120.0,33695375360.0,0.9992707965537917,
memory_um,memory_bytes,persistence,8,1,independent,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,27.18099782794149,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,288,110,110,7761,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860246474399695,0.013975352560030492,9191664480.482412,422386263.2305933,9191664480.482412,-2666254058.1306534,-55325573120.0,33695375360.0,0.9836755794148935,
memory_um,memory_bytes,persistence,8,1,bottom_up,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,87.96759297042881,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,2096,356,355,5462,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388105878308697,0.061189412169130285,2119201001.9616482,307446387.9876246,2119201001.9616482,-196233205.1374949,-55325573120.0,33695375360.0,0.9992707965537917,
memory_um,memory_bytes,persistence,8,1,bottom_up,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,27.18099782794149,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,288,110,110,7761,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860246474399695,0.013975352560030492,9191664480.482412,422386263.2305933,9191664480.482412,-2666254058.1306534,-55325573120.0,33695375360.0,0.9836755794148935,
memory_um,memory_bytes,persistence,8,1,wls,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,115408904191.90396,176082169855.9074,0.0,87.96759297042881,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,2096,356,355,5462,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388105878308697,0.061189412169130285,2119201001.9699492,307446387.984522,2119201001.9699492,-196233205.22916824,-55325573120.09328,33695375359.90741,0.9992707965530512,
memory_um,memory_bytes,persistence,8,1,wls,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,115408904191.90396,176082169855.9074,0.0,27.18099782794149,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,288,110,110,7761,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860246474399695,0.013975352560030492,9191664480.487976,422386263.2306035,9191664480.487976,-2666254058.2228127,-55325573120.09328,33695375359.90741,0.9836755794142122,
memory_um,memory_bytes,persistence,8,1,mint,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,115408904191.89899,176082169855.89166,0.0,87.96759297042881,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,2096,356,355,5462,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9388105878308697,0.061189412169130285,2119201001.9712284,307446387.98377156,2119201001.9712284,-196233205.24700814,-55325573120.10669,33695375359.891663,0.9992707965529071,
memory_um,memory_bytes,persistence,8,1,mint,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,115408904191.89899,176082169855.89166,0.0,27.18099782794149,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__persistence__s0.npz,288,110,110,7761,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860246474399695,0.013975352560030492,9191664480.488897,422386263.2304005,9191664480.488897,-2666254058.2393956,-55325573120.10669,33695375359.891663,0.9836755794140897,
memory_um,memory_bytes,persistence,8,2,independent,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,50.39011439687733,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,484,204,204,7380,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731012658227848,0.02689873417721519,7580146247.44186,449971803.814346,7580146247.44186,-1754711421.0232558,-59590508544.0,40638287872.0,0.9895182518151237,
memory_um,memory_bytes,persistence,8,2,independent,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,30.13526449225017,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,223,122,122,7805,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846095622555822,0.015390437744417812,11236939283.292753,599341834.9478996,11236939283.292753,-4259731105.7623186,-59590508544.0,40638287872.0,0.9730095683217326,
memory_um,memory_bytes,persistence,8,2,bottom_up,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,50.39011439687733,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,484,204,204,7380,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731012658227848,0.02689873417721519,7580146247.44186,449971803.814346,7580146247.44186,-1754711421.0232558,-59590508544.0,40638287872.0,0.9895182518151237,
memory_um,memory_bytes,persistence,8,2,bottom_up,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.0,179990249472.0,0.0,30.13526449225017,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,223,122,122,7805,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846095622555822,0.015390437744417812,11236939283.292753,599341834.9478996,11236939283.292753,-4259731105.7623186,-59590508544.0,40638287872.0,0.9730095683217326,
memory_um,memory_bytes,persistence,8,2,wls,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,117320785919.98962,179990249471.98972,0.0,50.39011439687733,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,484,204,204,7380,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731012658227848,0.02689873417721519,7580146247.442684,449971803.81403387,7580146247.442684,-1754711421.0335896,-59590508544.01044,40638287871.989716,0.989518251815045,
memory_um,memory_bytes,persistence,8,2,wls,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,117320785919.98962,179990249471.98972,0.0,30.13526449225017,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,223,122,122,7805,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846095622555822,0.015390437744417812,11236939283.29419,599341834.9476098,11236939283.29419,-4259731105.772647,-59590508544.01044,40638287871.989716,0.9730095683216574,
memory_um,memory_bytes,persistence,8,2,mint,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.02325,179990249472.02344,0.0,50.39011439687733,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,484,204,204,7380,688,688,0.7034883720930233,True,0.7034883720930233,True,0.7034883720930233,True,0.9731012658227848,0.02689873417721519,7580146247.44006,449971803.8150535,7580146247.44006,-1754711421.0001945,-59590508543.97662,40638287872.02344,0.9895182518152993,
memory_um,memory_bytes,persistence,8,2,mint,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,117320785920.02325,179990249472.02344,0.0,30.13526449225017,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__persistence__s0.npz,223,122,122,7805,345,345,0.6463768115942029,True,0.6463768115942029,True,0.6463768115942029,True,0.9846095622555822,0.015390437744417812,11236939283.289608,599341834.9485569,11236939283.289608,-4259731105.739267,-59590508543.97662,40638287872.02344,0.9730095683219003,
memory_um,memory_bytes,persistence,16,0,independent,q90,117325735526.4,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,13.108981484830311,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,6587,53,54,1567,6641,6640,0.9920180722891566,True,0.9918686944737238,True,0.991943377757699,True,0.967283950617284,0.03271604938271605,1538375165.6099985,248556359.4271605,1538375165.6099985,-10725052.501731668,-57811083264.0,42141171712.0,1.0005233963471958,
memory_um,memory_bytes,persistence,16,0,independent,q95,124176743423.99985,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,44.02639064716595,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,642,178,178,7263,820,820,0.7829268292682927,True,0.7829268292682927,True,0.7829268292682926,True,0.9760784840747211,0.02392151592527886,8471319601.95122,493553111.6097299,8471319601.95122,-1885845918.5951219,-57811083264.0,42141171712.0,0.9893804371435138,
memory_um,memory_bytes,persistence,16,0,bottom_up,q90,117325735526.4,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,13.108981484830311,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,6587,53,54,1567,6641,6640,0.9920180722891566,True,0.9918686944737238,True,0.991943377757699,True,0.967283950617284,0.03271604938271605,1538375165.6099985,248556359.4271605,1538375165.6099985,-10725052.501731668,-57811083264.0,42141171712.0,1.0005233963471958,
memory_um,memory_bytes,persistence,16,0,bottom_up,q95,124176743423.99985,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.0,178617548800.0,0.0,44.02639064716595,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,642,178,178,7263,820,820,0.7829268292682927,True,0.7829268292682927,True,0.7829268292682926,True,0.9760784840747211,0.02392151592527886,8471319601.95122,493553111.6097299,8471319601.95122,-1885845918.5951219,-57811083264.0,42141171712.0,0.9893804371435138,
memory_um,memory_bytes,persistence,16,0,wls,q90,117325735526.4,8261,4.043029587106481,115448389632.0,178617548800.0,115448389631.99988,178617548799.99982,0.0,13.108981484830311,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,6587,53,54,1567,6641,6640,0.9920180722891566,True,0.9918686944737238,True,0.991943377757699,True,0.967283950617284,0.03271604938271605,1538375165.6099849,248556359.42714792,1538375165.6099849,-10725052.502081579,-57811083264.00032,42141171711.99982,1.0005233963471927,
memory_um,memory_bytes,persistence,16,0,wls,q95,124176743423.99985,8261,4.043029587106481,115448389632.0,178617548800.0,115448389631.99988,178617548799.99982,0.0,44.02639064716595,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,642,178,178,7263,820,820,0.7829268292682927,True,0.7829268292682927,True,0.7829268292682926,True,0.9760784840747211,0.02392151592527886,8471319601.951231,493553111.6097136,8471319601.951231,-1885845918.5954478,-57811083264.00032,42141171711.99982,0.9893804371435113,
memory_um,memory_bytes,persistence,16,0,mint,q90,117325735526.4,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.00421,178617548800.0038,0.0,13.108981484830311,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,6587,53,54,1567,6641,6640,0.9920180722891566,True,0.9918686944737238,True,0.991943377757699,True,0.967283950617284,0.03271604938271605,1538375165.610025,248556359.42714128,1538375165.610025,-10725052.497979457,-57811083263.996216,42141171712.003815,1.0005233963472264,
memory_um,memory_bytes,persistence,16,0,mint,q95,124176743423.99985,8261,4.043029587106481,115448389632.0,178617548800.0,115448389632.00421,178617548800.0038,0.0,44.02639064716595,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__persistence__s0.npz,642,178,178,7263,820,820,0.7829268292682927,True,0.7829268292682927,True,0.7829268292682926,True,0.9760784840747211,0.02392151592527886,8471319601.951217,493553111.6097498,8471319601.951217,-1885845918.5913646,-57811083263.996216,42141171712.003815,0.9893804371435416,
memory_um,memory_bytes,persistence,16,1,independent,q90,121059018342.4,8261,4.043029587106481,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,88.0527812943319,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__persistence__s0.npz,2096,356,355,5454,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9387263339070568,0.0612736660929432,2119201001.9616482,307434101.557315,2119201001.9616482,-196233205.1374949,-55325573120.0,33695375360.0,0.9992707965537917,
memory_um,memory_bytes,persistence,16,1,independent,q95,127221156659.19992,8261,4.043029587106481,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,27.207320062855363,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__persistence__s0.npz,288,110,110,7753,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860104285895969,0.013989571410403153,9191664480.482412,422494127.25728095,9191664480.482412,-2666254058.1306534,-55325573120.0,33695375360.0,0.9836755794148935,
memory_um,memory_bytes,persistence,16,1,bottom_up,q90,121059018342.4,8261,4.043029587106481,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,88.0527812943319,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__persistence__s0.npz,2096,356,355,5454,2451,2452,0.8548123980424144,True,0.8551611587107303,True,0.8549867428105241,True,0.9387263339070568,0.0612736660929432,2119201001.9616482,307434101.557315,2119201001.9616482,-196233205.1374949,-55325573120.0,33695375360.0,0.9992707965537917,
memory_um,memory_bytes,persistence,16,1,bottom_up,q95,127221156659.19992,8261,4.043029587106481,115408904192.0,176082169856.0,115408904192.0,176082169856.0,0.0,27.207320062855363,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__persistence__s0.npz,288,110,110,7753,398,398,0.7236180904522613,True,0.7236180904522613,True,0.7236180904522612,True,0.9860104285895969,0.013989571410403153,9191664480.482412,422494127.25728095,9191664480.482412,-2666254058.1306534,-55325573120.0,33695375360.0,0.9836755794148935,
